call_id,timestamp,call_category,tenant_tier,asset_type,location,issue_type,issue_severity,business_impact,safety_concern,is_recurring,transcript
IP-202512-01067,2025-12-29 10:10:23,tenant support,Premium,Warehouse,Zone A – Corporate Offices,cracks appearing in the office wall,medium,high,False,False,"yes, we've had cracks appearing in the office wall for nearly a month now. we're concerned it could get worse over time zone a – corporate offices, warehouse. we're glad you're looking into it."
IP-202512-01068,2025-12-06 11:27:23,tenant support,Standard,Office,Zone B – SME Offices,foul smell coming from the ventilation system,medium,high,False,False,"hello, i need to report an issue. we are experiencing foul smell coming from the ventilation system. we think something might be stuck in the ducts we're located in zone b – sme offices, office unit. i appreciate the help, really."
IP-202512-01069,2025-12-25 07:39:23,tenant support,Premium,Warehouse,Community Retail Strip,foul smell coming from the ventilation system,medium,high,False,False,"hello, i need to report an issue. we are experiencing foul smell coming from the ventilation system. staff are getting headaches from the smell we're located in community retail strip, warehouse unit. that's reassuring, thank you."
IP-202512-01070,2025-12-22 11:17:23,tenant support,Standard,Warehouse,Logistics Cluster South,loading dock gate stuck closed,high,medium,False,False,"hi, i need to report a problem with our unit. we are dealing with loading dock gate stuck closed. it's been happening for over a week. we're in logistics cluster south, the warehouse. we can't receive any deliveries this is seriously impacting our business operations. perfect, that works for us."
IP-202512-01072,2025-12-02 03:58:23,tenant support,VIP,Retail Store,Logistics Cluster North,sewage backup flooding the ground floor restrooms,critical,high,True,False,"hello, i need to report something that's been bothering us. we are experiencing sewage backup flooding the ground floor restrooms. this is a health hazard for everyone in the building we're located in logistics cluster north, retail store unit. we're losing money every day this goes unresolved. we also have safety concerns about this. great, thank you for taking care of this."
IP-202602-01075,2026-02-08 11:48:23,tenant support,Standard,Warehouse,Logistics Cluster North,foul smell coming from the ventilation system,medium,medium,False,True,"good morning. i'm calling from our warehouse in logistics cluster north. i wanted to give you some background first. for almost a week, we started noticing foul smell coming from the ventilation system. it's been getting worse over the past week we're paying good money and this is what we get. and this isn't the first time. we've called about this before. i really hope i don't have to call again about this."
IP-202601-01078,2026-01-23 03:56:23,tenant support,Standard,Warehouse,Zone A – Corporate Offices,window blinds broken and cannot be adjusted,medium,medium,False,False,"yes, we've had window blinds broken and cannot be adjusted for nearly a month now. we've tried fixing them ourselves but they're stuck zone a – corporate offices, warehouse. thank you for your quick response."
IP-202511-01079,2025-11-29 09:01:23,tenant support,VIP,Warehouse,Tech Block,rodent infestation found in the warehouse,high,high,False,False,"good morning. i'm calling from our warehouse in tech block. let me explain the situation. since we moved in three months ago, we started noticing rodent infestation found in the warehouse. clients will not accept goods from here i need to speak with a manager. we're losing money every day this goes unresolved. i expect this to be resolved quickly."
IP-202511-01081,2025-11-25 03:00:23,tenant support,Standard,Retail Store,Logistics Cluster North,access control system failure locking employees out,high,medium,False,True,"yes, we've had access control system failure locking employees out for almost a week. we had to wait outside for over an hour i reported this before and nothing was done about it. we're paying good money and this is what we get. logistics cluster north, retail store. this is seriously impacting our business operations. i expect this to be resolved quickly."
IP-202601-01083,2026-01-22 09:29:23,tenant support,VIP,Office,Retail Plaza Central,fire alarm system not functioning,critical,high,True,False,"hi, i need to report a problem with our unit. we are dealing with fire alarm system not functioning. it's been happening since yesterday. we're in retail plaza central, the office. this is a safety violation i expected much better from this facility. this is seriously impacting our business operations. i'm worried someone could get hurt. i really hope i don't have to call again about this."
IP-202602-01086,2026-02-14 07:39:23,tenant support,Premium,Retail Store,Logistics Cluster North,elevator breakdown in multi-story unit,high,high,False,False,"hello, i need to report something that's been bothering us. we are experiencing elevator breakdown in multi-story unit. this is extremely inconvenient for our clients we're located in logistics cluster north, retail store unit. we're losing money every day this goes unresolved. we're glad you're looking into it."
IP-202602-01087,2026-02-15 01:29:23,tenant support,Standard,Warehouse,Tech Block,parking gate malfunctioning intermittently,medium,medium,False,False,"hello, i need to report something that's been bothering us. we are experiencing parking gate malfunctioning intermittently. sometimes it works, sometimes it doesn't we're located in tech block, warehouse unit. thank you for your quick response."
IP-202511-01089,2025-11-27 01:34:23,tenant support,Standard,Office,Zone A – Corporate Offices,air conditioning completely broken during summer,high,medium,False,False,"hello, i need to report something that's been bothering us. we are experiencing air conditioning completely broken during summer. our employees are complaining constantly we're located in zone a – corporate offices, office unit. this is affecting our ability to serve our clients. that sounds good, thank you."
IP-202512-01090,2025-12-13 10:28:23,tenant support,Standard,Retail Store,Logistics Cluster South,cracks appearing in the office wall,medium,medium,False,False,"hi, i need to report a problem with our unit. we are dealing with cracks appearing in the office wall. it's been happening for nearly a month now. we're in logistics cluster south, the retail store. it doesn't look structural but we want it checked that's reassuring, thank you."
IP-202511-01092,2025-11-27 07:18:23,tenant support,Standard,Warehouse,Zone B – SME Offices,window blinds broken and cannot be adjusted,medium,medium,False,True,"hi, i need to report a problem with our unit. we are dealing with window blinds broken and cannot be adjusted. it's been happening for over a week. we're in zone b – sme offices, the warehouse. some blinds are hanging loose and look unprofessional yes, multiple times actually. we're paying good money and this is what we get. i expect this to be resolved quickly."
IP-202512-01093,2025-12-02 10:59:23,tenant support,VIP,Warehouse,Tech Block,parking gate malfunctioning intermittently,medium,high,False,False,"good morning. i'm calling from our warehouse in tech block. so here's what happened. for the past two days, we started noticing parking gate malfunctioning intermittently. sometimes it works, sometimes it doesn't that sounds good, thank you."
IP-202602-01094,2026-02-02 03:25:23,tenant support,Premium,Warehouse,Logistics Cluster North,foul smell coming from the ventilation system,medium,medium,False,False,"hi, i need to report a problem with our unit. we are dealing with foul smell coming from the ventilation system. it's been happening for nearly a month now. we're in logistics cluster north, the warehouse. there's a persistent bad odor when the ac runs wonderful, we'll wait for the update."
IP-202601-01095,2026-01-16 07:33:23,tenant support,Standard,Retail Store,Zone A – Corporate Offices,thermostat not responding to temperature adjustments,medium,high,False,False,"hello, i need to report something that's been bothering us. we are experiencing thermostat not responding to temperature adjustments. it's either too hot or too cold with no control we're located in zone a – corporate offices, retail store unit. that's reassuring, thank you."
IP-202512-01096,2025-12-23 04:06:23,tenant support,Standard,Retail Store,Tech Block,door lock on the main office entrance is jammed,medium,medium,False,False,"hi, i need to report a problem with our unit. we are dealing with door lock on the main office entrance is jammed. it's been happening for almost a week. we're in tech block, the retail store. we have to force the door to lock it we're glad you're looking into it."
IP-202512-01097,2025-12-07 01:53:23,tenant support,Standard,Retail Store,Zone A – Corporate Offices,door lock on the main office entrance is jammed,medium,medium,False,False,"hello, i need to report something that's been bothering us. we are experiencing door lock on the main office entrance is jammed. we're worried about security if we can't lock up we're located in zone a – corporate offices, retail store unit. great, thank you for taking care of this."
IP-202512-01100,2025-12-02 09:28:23,tenant support,Premium,Retail Store,Zone A – Corporate Offices,slow internet connectivity in common areas,medium,medium,False,False,"hello, i need to report an issue. we are experiencing slow internet connectivity in common areas. the wifi is very slow in the lobby we're located in zone a – corporate offices, retail store unit. we appreciate the fast turnaround."
IP-202512-01101,2025-12-24 05:06:23,tenant support,Standard,Office,Community Retail Strip,rodent infestation found in the warehouse,high,medium,False,False,"hello, i need to report an issue. we are experiencing rodent infestation found in the warehouse. this is a serious health and hygiene concern we're located in community retail strip, office unit. we're losing money every day this goes unresolved. i really hope i don't have to call again about this."
IP-202512-01102,2025-12-06 08:25:23,tenant support,Premium,Office,Logistics Cluster North,foul smell coming from the ventilation system,medium,medium,False,False,"hello, i need to report something that's been bothering us. we are experiencing foul smell coming from the ventilation system. it's been getting worse over the past week we're located in logistics cluster north, office unit. i appreciate the help, really."
IP-202512-01103,2025-12-16 06:09:23,tenant support,Standard,Warehouse,Logistics Cluster South,heating system failed completely during winter,high,medium,False,True,"good morning. i'm calling from our warehouse in logistics cluster south. we've been dealing with something and i need your help. for almost a week, we started noticing heating system failed completely during winter. clients are complaining about the temperature we're paying good money and this is what we get. and this isn't the first time. we've called about this before. we're losing money every day this goes unresolved. please make sure this actually gets done this time."
IP-202512-01105,2025-12-07 11:52:23,tenant support,Standard,Office,Community Retail Strip,warehouse roof leaking during heavy rain,high,high,False,False,"hi, i need to report a problem with our unit. we are dealing with warehouse roof leaking during heavy rain. it's been happening for the past two days. we're in community retail strip, the office. water is dripping onto our stored inventory this is affecting our ability to serve our clients. we're glad you're looking into it."
IP-202601-01106,2026-01-24 07:57:23,tenant support,Standard,Office,Zone A – Corporate Offices,gym equipment in the shared fitness room needs servicing,low,medium,False,False,"good morning. i'm calling from our office in zone a – corporate offices. let me explain the situation. for nearly a month now, we started noticing gym equipment in the shared fitness room needs servicing. the treadmill makes a strange sound when running we appreciate the fast turnaround."
IP-202602-01108,2026-02-06 02:25:23,tenant support,VIP,Warehouse,Zone B – SME Offices,request to adjust the shared hallway temperature,low,medium,False,True,"hi, i'm calling again about an ongoing issue that hasn't been resolved. this is unacceptable. we are experiencing request to adjust the shared hallway temperature. the hallway is a bit too warm these days we're located in zone b – sme offices, warehouse unit. this was reported last week but nothing has been done. this is extremely frustrating. please make sure this actually gets done this time."
IP-202512-01109,2025-12-26 02:26:23,tenant support,Standard,Retail Store,Tech Block,recycling bins not being collected on schedule,low,low,False,False,"good morning. i'm calling from our retail store in tech block. i wanted to give you some background first. for over a week, we started noticing recycling bins not being collected on schedule. could you check the collection schedule wonderful, we'll wait for the update."
IP-202512-01110,2025-12-29 02:15:23,tenant support,Premium,Office,Community Retail Strip,foul smell coming from the ventilation system,medium,high,False,False,"good morning. i'm calling from our office in community retail strip. let me explain the situation. since we moved in three months ago, we started noticing foul smell coming from the ventilation system. there's a persistent bad odor when the ac runs wonderful, we'll wait for the update."
IP-202601-01111,2026-01-25 05:52:23,tenant support,Standard,Warehouse,Retail Plaza Central,request for a bench or seating area near the entrance,low,low,False,True,"yes, we've had request for a bench or seating area near the entrance since last monday. it would make the entrance area more welcoming i reported this before and nothing was done about it. i expected much better from this facility. retail plaza central, warehouse. please make sure this actually gets done this time."
IP-202602-01115,2026-02-12 03:21:23,tenant support,Premium,Retail Store,Zone B – SME Offices,slow internet connectivity in common areas,medium,high,False,False,"yes, we've had slow internet connectivity in common areas for nearly a month now. this affects our work when we use the meeting rooms zone b – sme offices, retail store. we're glad you're looking into it."
IP-202512-01116,2025-12-31 08:39:23,tenant support,Premium,Warehouse,Logistics Cluster North,ceiling collapse in the main corridor,critical,high,True,False,"good morning. i'm calling from our warehouse in logistics cluster north. let me explain the situation. for over a week, we started noticing ceiling collapse in the main corridor. the structural integrity seems compromised we're losing money every day this goes unresolved. we also have safety concerns about this. i appreciate the help, really."
IP-202601-01117,2026-01-30 10:51:23,tenant support,VIP,Warehouse,Logistics Cluster South,access control system failure locking employees out,high,high,False,False,"hi, i need to report a problem with our unit. we are dealing with access control system failure locking employees out. it's been happening for nearly a month now. we're in logistics cluster south, the warehouse. we had to wait outside for over an hour our staff can't work properly because of this. we appreciate the fast turnaround."
IP-202601-01118,2026-01-23 10:51:23,tenant support,VIP,Warehouse,Community Retail Strip,suggestion for better directional signage in the building,low,medium,False,False,"yes, we've had suggestion for better directional signage in the building for nearly a month now. new visitors often get lost finding our floor community retail strip, warehouse. thank you for your quick response."
IP-202512-01120,2025-12-27 11:05:23,tenant support,Standard,Retail Store,Retail Plaza Central,internet and phone lines down for the entire office,high,medium,False,False,"hi, i need to report a problem with our unit. we are dealing with internet and phone lines down for the entire office. it's been happening for the past two weeks. we're in retail plaza central, the retail store. this is costing us thousands in lost revenue this is unacceptable. our staff can't work properly because of this. i expect this to be resolved quickly."
IP-202601-01121,2026-01-19 06:08:23,tenant support,Standard,Office,Retail Plaza Central,vending machine in the break room is out of stock,low,medium,False,False,"yes, we've had vending machine in the break room is out of stock for the past two weeks. staff would appreciate it being restocked retail plaza central, office. wonderful, we'll wait for the update."
IP-202512-01122,2025-12-16 05:55:23,tenant support,Premium,Retail Store,Retail Plaza Central,request for a bench or seating area near the entrance,low,low,False,True,"hi, i'm calling again about an ongoing issue that hasn't been resolved. i'm losing patience with this situation. we are experiencing request for a bench or seating area near the entrance. sometimes people wait outside and there's nowhere to sit we're located in retail plaza central, retail store unit. this was reported last week but nothing has been done. we're very disappointed with the response time. please make sure this actually gets done this time."
IP-202601-01126,2026-01-25 01:45:23,tenant support,Standard,Warehouse,Zone B – SME Offices,door lock on the main office entrance is jammed,medium,medium,False,True,"hi, i'm calling again about an ongoing issue that hasn't been resolved. this is unacceptable. we are experiencing door lock on the main office entrance is jammed. sometimes the key gets stuck and we can't open it we're located in zone b – sme offices, warehouse unit. this was reported last week but nothing has been done. nobody seems to be taking this seriously. please make sure this actually gets done this time."
IP-202511-01128,2025-11-23 08:03:23,tenant support,Premium,Retail Store,Retail Plaza Central,request to replace a burnt-out lightbulb in the stairwell,low,medium,False,False,"hi, i need to report a problem with our unit. we are dealing with request to replace a burnt-out lightbulb in the stairwell. it's been happening for the past two weeks. we're in retail plaza central, the retail store. one of the stairwell lights is out that's reassuring, thank you."
IP-202511-01130,2025-11-23 09:58:23,tenant support,Standard,Warehouse,Tech Block,main entrance security breach,critical,medium,True,False,"hello, i need to report an issue. we are experiencing main entrance security breach. there was unauthorized access to our floor we're located in tech block, warehouse unit. our staff can't work properly because of this. this is a health and safety risk for our staff. i expect this to be resolved quickly."
IP-202512-01131,2025-12-10 10:28:23,tenant support,Premium,Warehouse,Retail Plaza Central,toilet not flushing properly in the office restroom,medium,high,False,False,"hi, i need to report a problem with our unit. we are dealing with toilet not flushing properly in the office restroom. it's been happening for almost a week. we're in retail plaza central, the warehouse. we've reported this before but it keeps happening i appreciate the help, really."
IP-202512-01132,2025-12-06 11:49:23,tenant support,Premium,Office,Zone B – SME Offices,hot water not available in the office kitchen,medium,high,False,False,"good morning. i'm calling from our office in zone b – sme offices. i wanted to give you some background first. for the past two weeks, we started noticing hot water not available in the office kitchen. the water heater seems to have stopped working i appreciate the help, really."
IP-202601-01133,2026-01-19 05:46:23,tenant support,Premium,Office,Tech Block,complete power outage affecting entire floor,critical,high,True,False,"hello, i need to report an issue. we are experiencing complete power outage affecting entire floor. we can't operate at all we're located in tech block, office unit. this is seriously impacting our business operations. i'm worried someone could get hurt. please make sure this actually gets done this time."
IP-202512-01134,2025-12-25 10:03:23,tenant support,VIP,Office,Community Retail Strip,parking gate malfunctioning intermittently,medium,high,False,False,"hi, i need to report a problem with our unit. we are dealing with parking gate malfunctioning intermittently. it's been happening for nearly a month now. we're in community retail strip, the office. quite frustrating when you're running late perfect, that works for us."
IP-202512-01138,2025-12-27 12:10:23,tenant support,Standard,Office,Retail Plaza Central,parking gate malfunctioning intermittently,medium,medium,False,False,"hello, i need to report an issue. we are experiencing parking gate malfunctioning intermittently. it's causing delays for our staff every morning we're located in retail plaza central, office unit. thank you for your quick response."
IP-202601-01139,2026-01-13 10:01:23,tenant support,Premium,Warehouse,Tech Block,frequent circuit breaker trips in the office,medium,medium,False,False,"hi, i need to report a problem with our unit. we are dealing with frequent circuit breaker trips in the office. it's been happening for almost a week. we're in tech block, the warehouse. it's disrupting our work regularly great, thank you for taking care of this."
IP-202602-01142,2026-02-11 01:39:23,tenant support,VIP,Office,Zone A – Corporate Offices,signage outside our unit is faded and hard to read,low,high,False,False,"good morning. i'm calling from our office in zone a – corporate offices. so here's what happened. for the past two days, we started noticing signage outside our unit is faded and hard to read. visitors sometimes can't find our office great, thank you for taking care of this."
IP-202601-01143,2026-01-12 04:47:23,tenant support,VIP,Office,Retail Plaza Central,frequent circuit breaker trips in the office,medium,medium,False,False,"good morning. i'm calling from our office in retail plaza central. we've been dealing with something and i need your help. since the beginning of the month, we started noticing frequent circuit breaker trips in the office. the breaker trips at least once a day i appreciate the help, really."
IP-202512-01144,2025-12-03 08:13:23,tenant support,VIP,Office,Logistics Cluster South,minor noise disturbance from nearby unit,low,medium,False,False,"hi, i need to report a problem with our unit. we are dealing with minor noise disturbance from nearby unit. it's been happening since yesterday. we're in logistics cluster south, the office. just wanted to report this for the record thank you for your quick response."
IP-202602-01145,2026-02-19 05:10:23,tenant support,VIP,Warehouse,Tech Block,loading dock gate stuck closed,high,high,False,False,"yes, we've had loading dock gate stuck closed since yesterday. trucks are backing up outside with nowhere to unload tech block, warehouse. our staff can't work properly because of this. i appreciate the help, really."
IP-202602-01146,2026-02-13 05:42:23,tenant support,Standard,Retail Store,Retail Plaza Central,ceiling collapse in the main corridor,critical,medium,True,True,"hi, i need to report a problem with our unit. we are dealing with ceiling collapse in the main corridor. it's been happening for nearly a month now. we're in retail plaza central, the retail store. debris fell from the ceiling onto the hallway yes, multiple times actually. this is the third time i'm reporting this. our staff can't work properly because of this. this is a health and safety risk for our staff. i expect this to be resolved quickly."
IP-202601-01147,2026-01-27 10:56:23,tenant support,VIP,Office,Zone B – SME Offices,foul smell coming from the ventilation system,medium,high,False,True,"good morning. i'm calling from our office in zone b – sme offices. we've been dealing with something and i need your help. for three days now, we started noticing foul smell coming from the ventilation system. it's been getting worse over the past week i'm losing patience with this situation. and this isn't the first time. we've called about this before. i really hope i don't have to call again about this."
IP-202601-01148,2026-01-02 04:38:23,tenant support,VIP,Office,Retail Plaza Central,persistent water leakage damaging office equipment,high,high,False,False,"hi, i need to report a problem with our unit. we are dealing with persistent water leakage damaging office equipment. it's been happening since we moved in three months ago. we're in retail plaza central, the office. we've lost equipment already to water damage this is seriously impacting our business operations. i appreciate the help, really."
IP-202512-01149,2025-12-20 09:04:23,tenant support,Standard,Retail Store,Zone A – Corporate Offices,foul smell coming from the ventilation system,medium,medium,False,True,"hi, i'm calling again about an ongoing issue that hasn't been resolved. this is the third time i'm reporting this. we are experiencing foul smell coming from the ventilation system. staff are getting headaches from the smell we're located in zone a – corporate offices, retail store unit. this was reported last week but nothing has been done. this is unacceptable. please make sure this actually gets done this time."
IP-202512-01150,2025-12-07 08:30:23,tenant support,Premium,Warehouse,Community Retail Strip,window blinds broken and cannot be adjusted,medium,medium,False,False,"hi, i need to report a problem with our unit. we are dealing with window blinds broken and cannot be adjusted. it's been happening for three days now. we're in community retail strip, the warehouse. some blinds are hanging loose and look unprofessional perfect, that works for us."
IP-202601-01151,2026-01-29 02:41:23,tenant support,VIP,Retail Store,Logistics Cluster South,ceiling collapse in the main corridor,critical,high,True,False,"good morning. i'm calling from our retail store in logistics cluster south. i wanted to give you some background first. since we moved in three months ago, we started noticing ceiling collapse in the main corridor. someone could have been injured we're losing money every day this goes unresolved. i'm worried someone could get hurt. that's reassuring, thank you."
IP-202602-01156,2026-02-15 03:45:23,tenant support,VIP,Warehouse,Zone B – SME Offices,thermostat not responding to temperature adjustments,medium,high,False,False,"yes, we've had thermostat not responding to temperature adjustments since yesterday. it's either too hot or too cold with no control zone b – sme offices, warehouse. we appreciate the fast turnaround."
IP-202512-01158,2025-12-05 11:27:23,tenant support,Standard,Warehouse,Zone A – Corporate Offices,thermostat not responding to temperature adjustments,medium,medium,False,True,"hi, i'm calling again about an ongoing issue that hasn't been resolved. i've been calling for days about this. we are experiencing thermostat not responding to temperature adjustments. we've tried changing the settings but nothing happens we're located in zone a – corporate offices, warehouse unit. this was reported last week but nothing has been done. we're paying good money and this is what we get. i expect this to be resolved quickly."
IP-202602-01162,2026-02-17 07:48:23,tenant support,VIP,Office,Logistics Cluster North,toilet not flushing properly in the office restroom,medium,high,False,False,"hello, i need to report something that's been bothering us. we are experiencing toilet not flushing properly in the office restroom. the flush is very weak and doesn't clear we're located in logistics cluster north, office unit. that's reassuring, thank you."
IP-202512-01163,2025-12-24 11:56:23,tenant support,Premium,Warehouse,Logistics Cluster South,elevator breakdown in multi-story unit,high,medium,False,False,"hi, i need to report a problem with our unit. we are dealing with elevator breakdown in multi-story unit. it's been happening since last monday. we're in logistics cluster south, the warehouse. it's very difficult for staff to use the stairs this is affecting our ability to serve our clients. that's reassuring, thank you."
IP-202512-01165,2025-12-13 08:12:23,tenant support,VIP,Warehouse,Logistics Cluster North,loading dock gate stuck closed,high,high,False,True,"hi, i need to report a problem with our unit. we are dealing with loading dock gate stuck closed. it's been happening since the beginning of the month. we're in logistics cluster north, the warehouse. trucks are backing up outside with nowhere to unload yes, multiple times actually. i'm losing patience with this situation. this is seriously impacting our business operations. i expect this to be resolved quickly."
IP-202602-01166,2026-02-03 11:59:23,tenant support,Standard,Office,Community Retail Strip,water cooler in the common area running low too often,low,medium,False,False,"hi, i need to report a problem with our unit. we are dealing with water cooler in the common area running low too often. it's been happening for almost a week. we're in community retail strip, the office. the water bottles need replacing more frequently we're glad you're looking into it."
IP-202601-01167,2026-01-13 02:50:23,tenant support,Premium,Warehouse,Retail Plaza Central,minor paint peeling on the corridor walls,low,medium,False,False,"yes, we've had minor paint peeling on the corridor walls for almost a week. it's just cosmetic but it looks a bit worn retail plaza central, warehouse. that sounds good, thank you."
IP-202512-01169,2025-12-16 05:37:23,tenant support,VIP,Warehouse,Retail Plaza Central,request to replace a burnt-out lightbulb in the stairwell,low,medium,False,False,"yes, we've had request to replace a burnt-out lightbulb in the stairwell since yesterday. just a quick maintenance job when someone's available retail plaza central, warehouse. great, thank you for taking care of this."
IP-202512-01170,2025-12-01 11:24:23,tenant support,Premium,Warehouse,Zone B – SME Offices,parking gate malfunctioning intermittently,medium,medium,False,True,"hi, i need to report a problem with our unit. we are dealing with parking gate malfunctioning intermittently. it's been happening for the past two weeks. we're in zone b – sme offices, the warehouse. we have to wait for someone to manually open it yes, multiple times actually. this is extremely frustrating. i really hope i don't have to call again about this."
IP-202511-01171,2025-11-25 10:57:23,tenant support,Premium,Warehouse,Zone B – SME Offices,communal kitchen sink draining slowly,low,medium,False,False,"good morning. i'm calling from our warehouse in zone b – sme offices. so here's what happened. since we moved in three months ago, we started noticing communal kitchen sink draining slowly. not urgent but it would be nice to have it sorted we appreciate the fast turnaround."
IP-202601-01173,2026-01-10 01:37:23,tenant support,Standard,Retail Store,Logistics Cluster South,access control system failure locking employees out,high,medium,False,True,"good morning. i'm calling from our retail store in logistics cluster south. let me explain the situation. since last monday, we started noticing access control system failure locking employees out. none of our keycards are working we're paying good money and this is what we get. and this isn't the first time. we've called about this before. we're losing money every day this goes unresolved. please make sure this actually gets done this time."
IP-202601-01174,2026-01-28 09:55:23,tenant support,VIP,Office,Community Retail Strip,request to adjust the shared hallway temperature,low,medium,False,False,"hello, i need to report an issue. we are experiencing request to adjust the shared hallway temperature. if it's possible to lower it a degree or two we're located in community retail strip, office unit. perfect, that works for us."
IP-202512-01175,2025-12-23 03:24:23,tenant support,Premium,Office,Retail Plaza Central,air conditioning not cooling properly,medium,high,False,True,"hi, i need to report a problem with our unit. we are dealing with air conditioning not cooling properly. it's been happening for almost a week. we're in retail plaza central, the office. we'd like this checked when possible yes, multiple times actually. this is extremely frustrating. i really hope i don't have to call again about this."
IP-202601-01176,2026-01-08 01:56:23,tenant support,Premium,Warehouse,Community Retail Strip,internet and phone lines down for the entire office,high,medium,False,False,"yes, we've had internet and phone lines down for the entire office since the beginning of the month. this is costing us thousands in lost revenue community retail strip, warehouse. we're losing money every day this goes unresolved. perfect, that works for us."
IP-202602-01177,2026-02-11 10:31:23,tenant support,Standard,Office,Logistics Cluster South,toilet not flushing properly in the office restroom,medium,high,False,False,"hello, i need to report something that's been bothering us. we are experiencing toilet not flushing properly in the office restroom. we've reported this before but it keeps happening we're located in logistics cluster south, office unit. we're glad you're looking into it."
IP-202511-01178,2025-11-30 08:39:23,tenant support,Premium,Retail Store,Zone A – Corporate Offices,water cooler in the common area running low too often,low,medium,False,False,"hi, i need to report a problem with our unit. we are dealing with water cooler in the common area running low too often. it's been happening since the beginning of the month. we're in zone a – corporate offices, the retail store. the water bottles need replacing more frequently we appreciate the fast turnaround."
IP-202601-01179,2026-01-17 08:45:23,tenant support,VIP,Office,Zone B – SME Offices,warehouse roof leaking during heavy rain,high,high,False,False,"good morning. i'm calling from our office in zone b – sme offices. we've been dealing with something and i need your help. since yesterday, we started noticing warehouse roof leaking during heavy rain. we've already lost several pallets of goods nobody seems to be taking this seriously. we're losing money every day this goes unresolved. please make sure this actually gets done this time."
IP-202512-01181,2025-12-08 07:40:23,tenant support,Premium,Retail Store,Community Retail Strip,fire alarm system not functioning,critical,medium,True,False,"good morning. i'm calling from our retail store in community retail strip. we've been dealing with something and i need your help. for the past two days, we started noticing fire alarm system not functioning. we could face regulatory issues this is seriously impacting our business operations. this is a health and safety risk for our staff. that sounds good, thank you."
IP-202602-01182,2026-02-09 07:46:23,tenant support,Standard,Office,Logistics Cluster North,signage outside our unit is faded and hard to read,low,low,False,False,"hello, i need to report an issue. we are experiencing signage outside our unit is faded and hard to read. visitors sometimes can't find our office we're located in logistics cluster north, office unit. i appreciate the help, really."
IP-202601-01184,2026-01-17 11:40:23,tenant support,VIP,Warehouse,Retail Plaza Central,toilet not flushing properly in the office restroom,medium,high,False,True,"yes, we've had toilet not flushing properly in the office restroom for the past two weeks. it's unhygienic and needs to be fixed i reported this before and nothing was done about it. i need to speak with a manager. retail plaza central, warehouse. i really hope i don't have to call again about this."
IP-202512-01187,2025-12-25 05:44:23,tenant support,Standard,Office,Retail Plaza Central,foul smell coming from the ventilation system,medium,medium,False,False,"hello, i need to report something that's been bothering us. we are experiencing foul smell coming from the ventilation system. staff are getting headaches from the smell we're located in retail plaza central, office unit. that sounds good, thank you."
IP-202512-01189,2025-12-14 04:24:23,tenant support,Premium,Warehouse,Zone B – SME Offices,complete power outage affecting entire floor,critical,high,True,True,"yes, we've had complete power outage affecting entire floor since yesterday. all our systems are down i reported this before and nothing was done about it. i need to speak with a manager. zone b – sme offices, warehouse. this is affecting our ability to serve our clients. we also have safety concerns about this. please make sure this actually gets done this time."
IP-202511-01191,2025-11-26 06:26:23,tenant support,VIP,Warehouse,Logistics Cluster South,rodent infestation found in the warehouse,high,high,False,False,"good morning. i'm calling from our warehouse in logistics cluster south. let me explain the situation. for almost a week, we started noticing rodent infestation found in the warehouse. clients will not accept goods from here our staff can't work properly because of this. we're glad you're looking into it."
IP-202511-01192,2025-11-28 11:35:23,tenant support,Premium,Retail Store,Retail Plaza Central,toilet not flushing properly in the office restroom,medium,high,False,False,"yes, we've had toilet not flushing properly in the office restroom since the beginning of the month. the flush is very weak and doesn't clear retail plaza central, retail store. that's reassuring, thank you."
IP-202511-01193,2025-11-28 03:33:23,tenant support,Standard,Office,Zone A – Corporate Offices,request for a bench or seating area near the entrance,low,low,False,False,"hi, i need to report a problem with our unit. we are dealing with request for a bench or seating area near the entrance. it's been happening for over a week. we're in zone a – corporate offices, the office. sometimes people wait outside and there's nowhere to sit perfect, that works for us."
IP-202601-01198,2026-01-24 05:41:23,tenant support,Premium,Retail Store,Retail Plaza Central,air conditioning not cooling properly,medium,high,False,False,"good morning. i'm calling from our retail store in retail plaza central. we've been dealing with something and i need your help. for the past two days, we started noticing air conditioning not cooling properly. the temperature isn't ideal for working that sounds good, thank you."
IP-202512-01199,2025-12-10 05:38:23,tenant support,Standard,Office,Logistics Cluster North,lighting issues in parking area,medium,medium,False,True,"hi, i need to report a problem with our unit. we are dealing with lighting issues in parking area. it's been happening for the past two weeks. we're in logistics cluster north, the office. several lights are flickering or out yes, multiple times actually. i'm losing patience with this situation. please make sure this actually gets done this time."
IP-202601-01202,2026-01-11 04:08:23,tenant support,VIP,Retail Store,Tech Block,minor noise disturbance from nearby unit,low,medium,False,False,"yes, we've had minor noise disturbance from nearby unit for over a week. it's not urgent but it is noticeable tech block, retail store. i appreciate the help, really."
IP-202512-01204,2025-12-17 07:05:23,tenant support,Standard,Retail Store,Zone A – Corporate Offices,lighting issues in parking area,medium,medium,False,False,"hello, i need to report an issue. we are experiencing lighting issues in parking area. it's quite dark in the evening we're located in zone a – corporate offices, retail store unit. that's reassuring, thank you."
