call_id,timestamp,call_category,tenant_tier,asset_type,location,issue_type,issue_severity,business_impact,safety_concern,is_recurring,transcript,clean_text
IP-202601-00912,13/01/2026 10:25,tenant support,Standard,Office,Retail Plaza Central,lighting issues in parking area,medium,medium,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing lighting issues in parking area.
Tenant: we're concerned about safety.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Retail Plaza Central, office unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: That sounds good.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing lighting issues in parking area. we're concerned about safety. we're located in retail plaza central, office unit. that sounds good."
IP-202512-00913,05/12/2025 9:53,tenant support,Premium,Office,Retail Plaza Central,air conditioning not cooling properly,medium,high,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing air conditioning not cooling properly.
Tenant: it's uncomfortable.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Retail Plaza Central, office unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: Thank you for your quick response.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing air conditioning not cooling properly. it's uncomfortable. we're located in retail plaza central, office unit. thank you for your quick response."
IP-202511-00914,05/11/2025 3:39,tenant support,VIP,Retail Store,Zone A ��� Corporate O,lighting issues in parking area,medium,high,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing lighting issues in parking area.
Tenant: we're concerned about safety.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Zone A ��� Corporate Offices, retail store unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: I appreciate the help.
Agent: You're welcome. We'll take care of","hello, i need to report an issue. we are experiencing lighting issues in parking area. we're concerned about safety. we're located in zone a ��� corporate offices, retail store unit. i appreciate the help."
IP-202512-00915,21/12/2025 5:47,tenant support,Premium,Retail Store,Logistics Cluster South,minor noise disturbance from nearby unit,low,medium,False,True,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hi, I'm calling again about an ongoing issue that hasn't been resolved.
Tenant: This is extremely frustrating.
Tenant: We are experiencing minor noise disturbance from nearby unit.
Tenant: it's a bit noisy.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster South, retail store unit.
Tenant: This was reported last week but nothing has been done.
Agent: I apologize for that. Let me check the previous ticket.
Tenant: This is unacceptable.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hi, i'm calling again about an ongoing issue that hasn't been resolved. this is extremely frustrating. we are experiencing minor noise disturbance from nearby unit. it's a bit noisy. we're located in logistics cluster south, retail store unit. this was reported last week but nothing has been done. this is unacceptable. i expect this to be resolved quickly."
IP-202510-00921,26/10/2025 1:16,tenant support,Standard,Retail Store,Logistics Cluster South,complete power outage affecting entire floor,critical,high,True,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: I need to report a serious issue immediately.
Tenant: We're considering legal action.
Tenant: We are experiencing complete power outage affecting entire floor.
Tenant: we can't operate.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster South, retail store unit.
Tenant: This is seriously impacting our business operations.
Tenant: We also have safety concerns about this.
Agent: I understand. Safety is our top priority.
Agent: I'm escalating this to our emergency response team immediately.
Agent: You should receive a call within 15 minutes.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","i need to report a serious issue immediately. we're considering legal action. we are experiencing complete power outage affecting entire floor. we can't operate. we're located in logistics cluster south, retail store unit. this is seriously impacting our business operations. we also have safety concerns about this. i expect this to be resolved quickly."
IP-202511-00922,05/11/2025 4:33,tenant support,Premium,Office,Logistics Cluster North,request for additional waste bins,low,medium,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing request for additional waste bins.
Tenant: just a request.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster North, office unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: Thank you for your quick response.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing request for additional waste bins. just a request. we're located in logistics cluster north, office unit. thank you for your quick response."
IP-202512-00923,13/12/2025 1:17,tenant support,VIP,Retail Store,Community Retail Strip,loading dock gate stuck closed,high,high,False,True,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hi, I'm calling again about an ongoing issue that hasn't been resolved.
Tenant: I've been calling for days.
Tenant: We are experiencing loading dock gate stuck closed.
Tenant: we can't receive deliveries.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Community Retail Strip, retail store unit.
Tenant: This was reported last week but nothing has been done.
Agent: I apologize for that. Let me check the previous ticket.
Tenant: I've been calling for days.
Tenant: This is seriously impacting our business operations.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hi, i'm calling again about an ongoing issue that hasn't been resolved. i've been calling for days. we are experiencing loading dock gate stuck closed. we can't receive deliveries. we're located in community retail strip, retail store unit. this was reported last week but nothing has been done. i've been calling for days. this is seriously impacting our business operations. i expect this to be resolved quickly."
IP-202511-00925,19/11/2025 1:58,tenant support,VIP,Warehouse,Retail Plaza Central,persistent water leakage damaging office equipment,high,high,False,True,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hi, I'm calling again about an ongoing issue that hasn't been resolved.
Tenant: We're very disappointed.
Tenant: We are experiencing persistent water leakage damaging office equipment.
Tenant: we've lost equipment already.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Retail Plaza Central, warehouse unit.
Tenant: This was reported last week but nothing has been done.
Agent: I apologize for that. Let me check the previous ticket.
Tenant: I've been calling for days.
Tenant: This is seriously impacting our business operations.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hi, i'm calling again about an ongoing issue that hasn't been resolved. we're very disappointed. we are experiencing persistent water leakage damaging office equipment. we've lost equipment already. we're located in retail plaza central, warehouse unit. this was reported last week but nothing has been done. i've been calling for days. this is seriously impacting our business operations. i expect this to be resolved quickly."
IP-202512-00931,20/12/2025 5:41,tenant support,VIP,Retail Store,Logistics Cluster South,main entrance security breach,critical,high,True,True,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hi, I'm calling again about an ongoing issue that hasn't been resolved.
Tenant: This is unacceptable.
Tenant: We are experiencing main entrance security breach.
Tenant: our security is compromised.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster South, retail store unit.
Tenant: This was reported last week but nothing has been done.
Agent: I apologize for that. Let me check the previous ticket.
Tenant: This is unacceptable.
Tenant: This is seriously impacting our business operations.
Tenant: We also have safety concerns about this.
Agent: I understand. Safety is our top priority.
Agent: I'm escalating this to our emergency response team immediately.
Agent: You should receive a call within 15 minutes.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hi, i'm calling again about an ongoing issue that hasn't been resolved. this is unacceptable. we are experiencing main entrance security breach. our security is compromised. we're located in logistics cluster south, retail store unit. this was reported last week but nothing has been done. this is unacceptable. this is seriously impacting our business operations. we also have safety concerns about this. i expect this to be resolved quickly."
IP-202512-00933,10/12/2025 9:57,tenant support,Premium,Retail Store,Retail Plaza Central,lost and found item to report,low,low,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing lost and found item to report.
Tenant: found something.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Retail Plaza Central, retail store unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: That sounds good.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing lost and found item to report. found something. we're located in retail plaza central, retail store unit. that sounds good."
IP-202511-00934,29/11/2025 3:24,tenant support,VIP,Warehouse,Community Retail Strip,loading dock gate stuck closed,high,high,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing loading dock gate stuck closed.
Tenant: our operations are halted.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Community Retail Strip, warehouse unit.
Tenant: This is seriously impacting our business operations.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hello, i need to report an issue. we are experiencing loading dock gate stuck closed. our operations are halted. we're located in community retail strip, warehouse unit. this is seriously impacting our business operations. i expect this to be resolved quickly."
IP-202512-00935,05/12/2025 9:42,tenant support,VIP,Retail Store,Zone A ��� Corporate O,air conditioning not cooling properly,medium,high,False,True,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hi, I'm calling again about an ongoing issue that hasn't been resolved.
Tenant: I need to speak with a manager.
Tenant: We are experiencing air conditioning not cooling properly.
Tenant: the temperature isn't ideal.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Zone A ��� Corporate Offices, retail store unit.
Tenant: This was reported last week but nothing has been done.
Agent: I apologize for that. Let me check the previous ticket.
Tenant: This is extremely frustrating.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of th","hi, i'm calling again about an ongoing issue that hasn't been resolved. i need to speak with a manager. we are experiencing air conditioning not cooling properly. the temperature isn't ideal. we're located in zone a ��� corporate offices, retail store unit. this was reported last week but nothing has been done. this is extremely frustrating. i expect this to be resolved quickly."
IP-202601-00936,18/01/2026 3:14,tenant support,VIP,Retail Store,Tech Block,fire alarm system not functioning,critical,high,True,True,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hi, I'm calling again about an ongoing issue that hasn't been resolved.
Tenant: I've been calling for days.
Tenant: We are experiencing fire alarm system not functioning.
Tenant: we could face regulatory issues.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Tech Block, retail store unit.
Tenant: This was reported last week but nothing has been done.
Agent: I apologize for that. Let me check the previous ticket.
Tenant: We're very disappointed.
Tenant: This is seriously impacting our business operations.
Tenant: We also have safety concerns about this.
Agent: I understand. Safety is our top priority.
Agent: I'm escalating this to our emergency response team immediately.
Agent: You should receive a call within 15 minutes.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hi, i'm calling again about an ongoing issue that hasn't been resolved. i've been calling for days. we are experiencing fire alarm system not functioning. we could face regulatory issues. we're located in tech block, retail store unit. this was reported last week but nothing has been done. we're very disappointed. this is seriously impacting our business operations. we also have safety concerns about this. i expect this to be resolved quickly."
IP-202511-00937,05/11/2025 10:23,tenant support,VIP,Office,Community Retail Strip,slow internet connectivity in common areas,medium,high,False,True,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hi, I'm calling again about an ongoing issue that hasn't been resolved.
Tenant: I need to speak with a manager.
Tenant: We are experiencing slow internet connectivity in common areas.
Tenant: we can't have meetings properly.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Community Retail Strip, office unit.
Tenant: This was reported last week but nothing has been done.
Agent: I apologize for that. Let me check the previous ticket.
Tenant: We're very disappointed.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hi, i'm calling again about an ongoing issue that hasn't been resolved. i need to speak with a manager. we are experiencing slow internet connectivity in common areas. we can't have meetings properly. we're located in community retail strip, office unit. this was reported last week but nothing has been done. we're very disappointed. i expect this to be resolved quickly."
IP-202601-00938,03/01/2026 10:08,tenant support,Standard,Office,Community Retail Strip,main entrance security breach,critical,medium,True,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing main entrance security breach.
Tenant: this is very concerning.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Community Retail Strip, office unit.
Tenant: This is seriously impacting our business operations.
Tenant: We also have safety concerns about this.
Agent: I understand. Safety is our top priority.
Agent: I'm escalating this to our emergency response team immediately.
Agent: You should receive a call within 15 minutes.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hello, i need to report an issue. we are experiencing main entrance security breach. this is very concerning. we're located in community retail strip, office unit. this is seriously impacting our business operations. we also have safety concerns about this. i expect this to be resolved quickly."
IP-202510-00940,29/10/2025 0:44,tenant support,Premium,Office,Logistics Cluster North,persistent water leakage damaging office equipment,high,high,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing persistent water leakage damaging office equipment.
Tenant: our computers are at risk.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster North, office unit.
Tenant: This is seriously impacting our business operations.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hello, i need to report an issue. we are experiencing persistent water leakage damaging office equipment. our computers are at risk. we're located in logistics cluster north, office unit. this is seriously impacting our business operations. i expect this to be resolved quickly."
IP-202512-00941,03/12/2025 10:26,tenant support,Premium,Warehouse,Retail Plaza Central,severe water flooding in the storage area,critical,medium,True,True,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hi, I'm calling again about an ongoing issue that hasn't been resolved.
Tenant: This is the third time I'm reporting this.
Tenant: We are experiencing severe water flooding in the storage area.
Tenant: our inventory is getting damaged.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Retail Plaza Central, warehouse unit.
Tenant: This was reported last week but nothing has been done.
Agent: I apologize for that. Let me check the previous ticket.
Tenant: We're very disappointed.
Tenant: This is seriously impacting our business operations.
Tenant: We also have safety concerns about this.
Agent: I understand. Safety is our top priority.
Agent: I'm escalating this to our emergency response team immediately.
Agent: You should receive a call within 15 minutes.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hi, i'm calling again about an ongoing issue that hasn't been resolved. this is the third time i'm reporting this. we are experiencing severe water flooding in the storage area. our inventory is getting damaged. we're located in retail plaza central, warehouse unit. this was reported last week but nothing has been done. we're very disappointed. this is seriously impacting our business operations. we also have safety concerns about this. i expect this to be resolved quickly."
IP-202512-00942,21/12/2025 0:43,tenant support,Standard,Retail Store,Zone A ��� Corporate O,air conditioning completely broken during summer,high,medium,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing air conditioning completely broken during summer.
Tenant: it's unbearable to work.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Zone A ��� Corporate Offices, retail store unit.
Tenant: This is seriously impacting our business operations.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of th","hello, i need to report an issue. we are experiencing air conditioning completely broken during summer. it's unbearable to work. we're located in zone a ��� corporate offices, retail store unit. this is seriously impacting our business operations. i expect this to be resolved quickly."
IP-202512-00943,13/12/2025 5:41,tenant support,Standard,Office,Community Retail Strip,slow internet connectivity in common areas,medium,medium,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing slow internet connectivity in common areas.
Tenant: the WiFi is very slow.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Community Retail Strip, office unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: That sounds good.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing slow internet connectivity in common areas. the wifi is very slow. we're located in community retail strip, office unit. that sounds good."
IP-202510-00944,24/10/2025 5:24,tenant support,Standard,Retail Store,Community Retail Strip,cleaning services missed one day,low,low,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing cleaning services missed one day.
Tenant: when possible.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Community Retail Strip, retail store unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: Perfect, that works for us.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing cleaning services missed one day. when possible. we're located in community retail strip, retail store unit. perfect, that works for us."
IP-202601-00947,10/01/2026 3:00,tenant support,Premium,Retail Store,Logistics Cluster South,air conditioning not cooling properly,medium,high,False,True,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hi, I'm calling again about an ongoing issue that hasn't been resolved.
Tenant: This is unacceptable.
Tenant: We are experiencing air conditioning not cooling properly.
Tenant: the temperature isn't ideal.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster South, retail store unit.
Tenant: This was reported last week but nothing has been done.
Agent: I apologize for that. Let me check the previous ticket.
Tenant: I need to speak with a manager.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hi, i'm calling again about an ongoing issue that hasn't been resolved. this is unacceptable. we are experiencing air conditioning not cooling properly. the temperature isn't ideal. we're located in logistics cluster south, retail store unit. this was reported last week but nothing has been done. i need to speak with a manager. i expect this to be resolved quickly."
IP-202512-00949,01/12/2025 7:47,tenant support,Premium,Warehouse,Logistics Cluster North,persistent water leakage damaging office equipment,high,high,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing persistent water leakage damaging office equipment.
Tenant: we've lost equipment already.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster North, warehouse unit.
Tenant: This is seriously impacting our business operations.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hello, i need to report an issue. we are experiencing persistent water leakage damaging office equipment. we've lost equipment already. we're located in logistics cluster north, warehouse unit. this is seriously impacting our business operations. i expect this to be resolved quickly."
IP-202511-00952,30/11/2025 0:53,tenant support,Standard,Retail Store,Community Retail Strip,lost and found item to report,low,low,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing lost and found item to report.
Tenant: found something.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Community Retail Strip, retail store unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: Perfect, that works for us.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing lost and found item to report. found something. we're located in community retail strip, retail store unit. perfect, that works for us."
IP-202512-00953,11/12/2025 10:39,tenant support,Standard,Office,Zone A ��� Corporate O,request for additional waste bins,low,low,False,True,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hi, I'm calling again about an ongoing issue that hasn't been resolved.
Tenant: This is the third time I'm reporting this.
Tenant: We are experiencing request for additional waste bins.
Tenant: when convenient.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Zone A ��� Corporate Offices, office unit.
Tenant: This was reported last week but nothing has been done.
Agent: I apologize for that. Let me check the previous ticket.
Tenant: I need to speak with a manager.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of th","hi, i'm calling again about an ongoing issue that hasn't been resolved. this is the third time i'm reporting this. we are experiencing request for additional waste bins. when convenient. we're located in zone a ��� corporate offices, office unit. this was reported last week but nothing has been done. i need to speak with a manager. i expect this to be resolved quickly."
IP-202511-00955,23/11/2025 6:55,tenant support,Premium,Warehouse,Retail Plaza Central,cleaning services missed one day,low,low,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing cleaning services missed one day.
Tenant: when possible.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Retail Plaza Central, warehouse unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: Great, thank you.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing cleaning services missed one day. when possible. we're located in retail plaza central, warehouse unit. great, thank you."
IP-202511-00956,01/11/2025 5:16,tenant support,VIP,Office,Logistics Cluster South,complete power outage affecting entire floor,critical,high,True,True,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hi, I'm calling again about an ongoing issue that hasn't been resolved.
Tenant: I need to speak with a manager.
Tenant: We are experiencing complete power outage affecting entire floor.
Tenant: all our systems are down.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster South, office unit.
Tenant: This was reported last week but nothing has been done.
Agent: I apologize for that. Let me check the previous ticket.
Tenant: This is the third time I'm reporting this.
Tenant: This is seriously impacting our business operations.
Tenant: We also have safety concerns about this.
Agent: I understand. Safety is our top priority.
Agent: I'm escalating this to our emergency response team immediately.
Agent: You should receive a call within 15 minutes.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hi, i'm calling again about an ongoing issue that hasn't been resolved. i need to speak with a manager. we are experiencing complete power outage affecting entire floor. all our systems are down. we're located in logistics cluster south, office unit. this was reported last week but nothing has been done. this is the third time i'm reporting this. this is seriously impacting our business operations. we also have safety concerns about this. i expect this to be resolved quickly."
IP-202510-00958,30/10/2025 2:11,tenant support,VIP,Retail Store,Logistics Cluster North,slow internet connectivity in common areas,medium,high,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing slow internet connectivity in common areas.
Tenant: this affects our work.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster North, retail store unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: That sounds good.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing slow internet connectivity in common areas. this affects our work. we're located in logistics cluster north, retail store unit. that sounds good."
IP-202510-00959,30/10/2025 9:40,tenant support,Standard,Retail Store,Logistics Cluster North,lighting issues in parking area,medium,high,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing lighting issues in parking area.
Tenant: it's quite dark.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster North, retail store unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: Great, thank you.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing lighting issues in parking area. it's quite dark. we're located in logistics cluster north, retail store unit. great, thank you."
IP-202601-00962,19/01/2026 1:14,tenant support,Premium,Retail Store,Logistics Cluster South,lighting issues in parking area,medium,medium,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing lighting issues in parking area.
Tenant: we're concerned about safety.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster South, retail store unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: I appreciate the help.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing lighting issues in parking area. we're concerned about safety. we're located in logistics cluster south, retail store unit. i appreciate the help."
IP-202511-00963,27/11/2025 8:51,tenant support,Premium,Office,Zone A ��� Corporate O,elevator breakdown in multi-story unit,high,high,False,True,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hi, I'm calling again about an ongoing issue that hasn't been resolved.
Tenant: This is unacceptable.
Tenant: We are experiencing elevator breakdown in multi-story unit.
Tenant: it's difficult for staff.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Zone A ��� Corporate Offices, office unit.
Tenant: This was reported last week but nothing has been done.
Agent: I apologize for that. Let me check the previous ticket.
Tenant: I need to speak with a manager.
Tenant: This is seriously impacting our business operations.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of th","hi, i'm calling again about an ongoing issue that hasn't been resolved. this is unacceptable. we are experiencing elevator breakdown in multi-story unit. it's difficult for staff. we're located in zone a ��� corporate offices, office unit. this was reported last week but nothing has been done. i need to speak with a manager. this is seriously impacting our business operations. i expect this to be resolved quickly."
IP-202511-00964,25/11/2025 2:02,tenant support,VIP,Office,Retail Plaza Central,lost and found item to report,low,high,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing lost and found item to report.
Tenant: wondering if anyone reported.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Retail Plaza Central, office unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: I appreciate the help.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing lost and found item to report. wondering if anyone reported. we're located in retail plaza central, office unit. i appreciate the help."
IP-202511-00965,18/11/2025 9:46,tenant support,Standard,Office,Zone B ��� SME O,parking gate malfunctioning intermittently,medium,high,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing parking gate malfunctioning intermittently.
Tenant: sometimes it works, sometimes it doesn't.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Zone B ��� SME Offices, office unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: Great, thank you.
Agent: You're welcome. We'll take care of","hello, i need to report an issue. we are experiencing parking gate malfunctioning intermittently. sometimes it works, sometimes it doesn't. we're located in zone b ��� sme offices, office unit. great, thank you."
