ticket_id,ticket_type,ticket_details,issue_category,business_impact,safety_concern
cx01369,Complaint,"It is not isolated to a single happening. This has severely our operational continuity. We this can be addressed promptly. Hello, Over the past few days, have that the water escape persists within our premises.",water leakage,high,False
cx01117,Complaint,"Hello, For some time now, it has become apparent that the access control malfunction persists within our premises. While this has caused minor inconvenience, operations are still ongoing. Kindly review and advise on the next steps.",access control malfunction,low,False
cx00433,Complaint,"Good afternoon, During our regular operations, we identified that the security concern persists within our premises. This appears to be affecting multiple areas within the unit. The impact has been manageable so far. We would appreciate your assistance in resolving this matter.",security concern,low,False
cx03449,Inquiry,We would like elucidation regarding signage approval guidelines. We hope you are doing well. Kindly rede us on the appropriate steps moving forward.,signage approval guidelines,,
cx00170,Complaint,"Over the past few days, we observed that the delivery delay persists inside our premises. We look forward to your support in resolving this. This started to impact our day-to-day workflow and coordination. It is not isolate to single happening.",delivery delay,medium,False
cx02398,Complaint,"Operational efficiency has been noticeably impact. We trust this can be addressed promptly. We are writing to bring this to your attention. Over the past few days, we have observed that the access malfunction prevail within our premise.",access control malfunction,medium,False
cx02222,Complaint,"For some time now, it has apparent that the access control malfunction persists within our premises. The condition has not resolved despite initial adjustments. We hope you are doing well. This has started to affect our daily workflow and coordination. We look forward to your support in resolving this.",access control malfunction,medium,False
cx02652,Complaint,"For some time now, it has become apparent that the parking allocation issue persists within our premises. The issue seems more noticeable during peak hours. There have been delays in routine activities. Kindly review and advise on the next steps.",parking allocation issue,medium,False
cx00928,Complaint,"For some time now, it has become apparent that the access control malfunction persists within our premises. The issue seems more noticeable during peak hours. This has started to affect our daily workflow and coordination. We would appreciate your assistance in resolving this matter.",access control malfunction,medium,False
cx04128,Inquiry,This information is significant for our internal preparation. We would like clarification regarding facility reserve. Kindly advise us on the appropriate steps moving forward.,facility reservation,,
cx04307,Inquiry,This info is important for our internal planning. benevolent advise us on the let steps travel would like clarification see lease renewal,lease renewal terms,,
cx02672,Complaint,"Over the past few days, we have observed that the plumbing blockage persists within our premises. This appears to be affecting multiple areas within the unit. This has started to affect our daily workflow and coordination. We look forward to your support in resolving this.",plumbing blockage,medium,True
cx01316,Complaint,"Hello, Over the past few days, we have observed that the delivery delay persists within our premises. The issue seems more noticeable during peak hours. This has started to affect our daily workflow and coordination. We would appreciate your assistance in resolving this matter.",delivery delay,medium,False
cx01087,Complaint,"During our habitue operation, we identified the fire alarm fault persists within our premises. Kindly review and rede on the next steps. Operational efficiency has been perceptibly impacted. It is not isolated to a single occurrence.",fire alarm fault,medium,True
cx01194,Complaint,"Hello, Recently, our team noticed that the lighting failure persists within our premises. The condition has not resolved despite initial adjustments. There have been delays in routine activities. We trust this can be addressed promptly.",lighting failure,medium,False
cx00030,Complaint,"Hello, Over the past few days, we have observed that the maintenance backlog persists within our premises. This appears to be affecting multiple areas within the unit. Operational efficiency has been noticeably impacted. Kindly review and advise on the next steps.",maintenance backlog,medium,False
cx01106,Complaint,"Hello, For some time now, it has become apparent that the internet disruption persists within our premises. It is not isolated to a single occurrence. As a result, our operations have come to a halt. We trust this can be addressed promptly.",internet disruption,high,True
cx00561,Complaint,"Good afternoon, For some time now, it has become apparent that the lighting failure persists within our premises. The impact has been manageable so far. We look forward to your support in resolving this.",lighting failure,low,False
cx04226,Inquiry,"information is important for our internal planning. Kindly advise us on appropriate steps forward. Hello, We like see service understanding detail.",service agreement details,,
cx03549,Inquiry,"Good afternoon, We would like elucidation regarding operating schedule. Kindly advise us on the appropriate steps moving",operating schedule,,
cx00553,Complaint,"We are writing to bring this to your attention. Recently, our team noticed that the server room overheating persists within our premises. The impact has been manageable so far. We would appreciate your assistance in resolving this matter.",server room overheating,low,True
cx03080,Inquiry,"This information is important for our internal planning. Kindly advise us on the appropriate steps moving forward. Good afternoon, We would like clarification regarding parking regulations.",parking regulations,,
cx03073,Inquiry,"Hello, We would like clarification regarding renewal deadlines. This information is important for our internal planning. Kindly advise us on the appropriate steps moving forward.",renewal deadlines,,
cx01235,Complaint,"Good afternoon, Recently, our team noticed that the internet disruption persists within our premises. The issue seems more noticeable during peak hours. While this has caused minor inconvenience, operations are still ongoing. We look forward to your support in resolving this.",internet disruption,low,False
cx04871,Inquiry,We are writing to bring this to your attention. We like see visitant entree protocol. benevolent us on the appropriate stairs travel forward.,visitor access protocol,,
cx02873,Complaint,"We are writing to bring this to your attention. Recently, our team noticed that the water leakage persists within our premises. As a result, our operations have come to a halt. We look forward to your support in resolving this.",water leakage,high,True
cx01799,Complaint,"Over the past few days, we have observed that the cleaning deficiency persists within our premises. The issue seems more noticeable during peak hours. While this has caused minor inconvenience, operations are still ongoing. Kindly review and advise on the next steps.",cleaning deficiency,low,False
cx02284,Complaint,"We hope you are doing well. During our regular operations, we identified that the power instability persists within our premises. While this has caused minor inconvenience, operations are still ongoing. Kindly review and advise on the next steps.",power instability,low,False
cx01809,Complaint,"Hello, During our regular operations, we identified that the cleaning deficiency persists within our premises. The issue seems more noticeable during peak hours. This has started to affect our daily workflow and coordination. We trust this can be addressed promptly.",cleaning deficiency,medium,True
cx02763,Complaint,"We are writing to bring this to your attention. During our regular operations, we identified that the billing discrepancy persists within our premises. The condition has not resolved despite initial adjustments. Operational efficiency has been noticeably impacted. We trust this can be addressed promptly.",billing discrepancy,medium,False
cx02769,Complaint,"Good afternoon, During our regular operations, we identified that the parking allocation issue persists within our premises. Operational efficiency has been noticeably impacted. Kindly review and advise on the next steps.",parking allocation issue,medium,False
cx00382,Complaint,"Over the past few days, we have observed that the plumbing blockage persists within our premises. The impact has been manageable so far. We trust this can be addressed promptly.",plumbing blockage,low,False
cx00392,Complaint,"Hello, Over the past few days, we have observed that the billing discrepancy persists within our premises. This appears to be affecting multiple areas within the unit. This has severely disrupted our operational continuity. We trust this can be addressed promptly.",billing discrepancy,high,False
cx03577,Inquiry,"Hello, We would like clarification regarding accepted payment methods. advise us on the appropriate steps moving forward.",accepted payment methods,,
cx03023,Inquiry,We are doing well. This information is significant for our intragroup charitable advise us on the appropriate steps moving We would clarification see usefulness activation process.,utility activation process,,
cx02909,Complaint,"The break remains at this phase. Over the past few days, we have detect that the noise disturbance persists within our premises. Kindly review and rede on the next steps. The issue look noticeable during peak hours.",noise disturbance,low,False
cx04314,Inquiry,Kindly us on the appropriate stairs moving forward. hope you are make well. We would like clarification regarding regulations. This info important for our internal planning.,parking regulations,,
cx02452,Complaint,"Good afternoon, During our regular operations, we identified that the maintenance backlog persists within our premises. The condition has not resolved despite initial adjustments. The disruption remains limited at this stage. We trust this can be addressed promptly.",maintenance backlog,low,False
cx04045,Inquiry,We are writing to bring this to your We would elucidation see visitant pass charitable advise us the allow steps moving forward.,visitor pass issuance,,
cx03146,Inquiry,We would like clarification see internet supplier policy. We are authorship to bring this to your attention. charitable rede on appropriate travel forward. This is significant for our internal readying.,internet provider policies,,
cx04547,Inquiry,"hullo, We would like clarification see visitor access protocol. This information is important for our internal Kindly rede us the appropriate stairs moving forward.",visitor access protocol,,
cx02118,Complaint,"Hello, Recently, our team noticed that the noise disturbance persists within our premises. This has started to affect our daily workflow and coordination. We look forward to your support in resolving this.",noise disturbance,medium,False
cx00061,Complaint,"Hello, Over the past few days, we have observed that the cleaning deficiency persists within our premises. We are currently unable to continue normal business activities. Kindly review and advise on the next steps.",cleaning deficiency,high,False
cx00523,Complaint,"We would appreciate your assistance in resolving this matter. Operational efficiency has been noticeably impact. It is not isolated to a single occurrence. Recently, our team noticed that the billing discrepancy persists within our premise.",billing discrepancy,medium,False
cx04559,Inquiry,We would like clarification regarding insurance documentation. This information is important for our planning. Kindly advise us on the appropriate steps travel forward. We are authorship to bring this to your attending.,insurance documentation,,
cx03992,Inquiry,We would like clarification regarding parking regulation. Kindly advise us on the stairs moving forward.,parking regulations,,
cx00642,Complaint,"For some time now, it has become apparent that the staff conduct issue persists within our premises. This appears to be affecting multiple areas within the unit. Operational efficiency has been noticeably impacted. We look forward to your support in resolving this.",staff conduct issue,medium,False
cx03170,Inquiry,"Hello, We would like regarding parking Kindly advise us the allow steps moving forward.",parking regulations,,
cx01900,Complaint,"The condition has not despite initial adjustments. While this caused minor inconvenience, operations are hush We would appreciate your assistance in this matter. For some time now, it has become apparent that the noise perturbation prevail inside our premises. We hope you are doing well.",noise disturbance,low,False
cx04725,Inquiry,We would like elucidation regarding reporting limitations. We hope are doing well. Kindly advise us on the appropriate steps moving forward.,coverage limitations,,
cx03665,Inquiry,Kindly advise on appropriate steps moving forward. We are bring this your attending. We like clarification regarding lease reclamation footing.,lease renewal terms,,
cx01290,Complaint,"This appears to be affecting multiple inside the unit. We are writing to bring this to your attending. We reliance this can be addressed promptly. We are currently unable to continue normal concern activities. Recently, our team noticed that the billing discrepancy our premises.",billing discrepancy,high,False
cx01792,Complaint,"We are writing to convey this to your attention. During our regular operation, we identified that the conduct issue persists within our premises. has started to affect our daily workflow and coordination. We trust this can be addressed promptly.",staff conduct issue,medium,False
cx04416,Inquiry,We are writing to bring this your attention. We would like elucidation see unit expansion options. Kindly advise us on the allow steps moving forward.,unit expansion options,,
cx01306,Complaint,"Good afternoon, Recently, our team noticed that the plumbing obstructor predominate within our The condition has not disdain initial adjustment. We award your aid in resolution this matter. has severely disrupted our functional persistence.",plumbing blockage,high,False
cx03204,Inquiry,We would like clarification regarding inspection timeline. We are writing convey this to your attention. Kindly advise us on the appropriate steps moving forward. This information is important for our internal planning.,inspection timeline,,
cx01617,Complaint,"Recently, our team noticed that the water leakage prevail within our premises. The issue seems more noticeable during peak hours. We would appreciate your assistance in resolving this matter. There have been delays in activities.",water leakage,medium,False
cx01732,Complaint,"Hello, Over the past few days, we have observed that the staff conduct issue persists within our premises. This appears to be affecting multiple areas within the unit. There have been delays in routine activities. We would appreciate your assistance in resolving this matter.",staff conduct issue,medium,True
cx02009,Complaint,"For some time now, it has become apparent that the cleaning deficiency persists within our premises. The condition has not resolved despite initial adjustments. Operational efficiency has been noticeably impacted. We look forward to your support in resolving this.",cleaning deficiency,medium,False
cx00211,Complaint,"We are writing to bring this to your attention. Recently, our team noticed that the staff conduct issue persists within our premises. The condition has not resolved despite initial adjustments. The disruption remains limited at this stage. We trust this can be addressed promptly.",staff conduct issue,low,False
cx02883,Complaint,"Hello, For some time now, it has become apparent that the maintenance backlog persists within our premises. This appears to be affecting multiple areas within the unit. The disruption remains limited at this stage. Kindly review and advise on the next steps.",maintenance backlog,low,False
cx02505,Complaint,"This has severely disrupted our operational continuity. We would your in resolving this matter. Good afternoon, days, have observed that the hvac system malfunction persists our premise.",HVAC system malfunction,high,False
cx04367,Inquiry,We hope you are doing well. We would like clarification regarding visitor pass issuance. This information is important for our intragroup planning. Kindly advise us on the appropriate steps moving forward.,visitor pass issuance,,
cx04521,Inquiry,us on the allow stairs moving forward. We are authorship this to your attention. would like elucidation regarding inspection timeline.,inspection timeline,,
cx00266,Complaint,"Hello, Recently, our team noticed that the cleaning deficiency persists within our premises. We are currently unable to continue normal business activities. We would appreciate your assistance in resolving this matter.",cleaning deficiency,high,False
cx01399,Complaint,"Over the past few days, we have observed that the security concern persists within our premises. The condition has not resolved despite initial adjustments. The impact has been manageable so far. We trust this can be addressed promptly.",security concern,low,False
cx01339,Complaint,"Hello, For some time now, it has become apparent that the security concern persists within our premises. This appears to be affecting multiple areas within the unit. Operational efficiency has been noticeably impacted. We would appreciate your assistance in resolving this matter.",security concern,medium,False
cx01174,Complaint,"We are writing to bring this to your attention. During our regular operations, we identified that the delivery delay persists within our premises. This appears to be affecting multiple areas within the unit. We are currently unable to continue normal business activities. We look forward to your support in resolving this.",delivery delay,high,True
cx02658,Complaint,"We look forward to your support in resolving Recently, team noticed that the power instability persists within our premise. We are writing to bring this to your attention. We are currently unable to continue normal business activity.",power instability,high,False
cx04631,Inquiry,We would like clarification regarding coverage limitations. info is important for our internal planning. Kindly rede us on the appropriate stairs moving forward. We are writing to convey this to attention.,coverage limitations,,
cx04462,Inquiry,This information is important for our internal planning. We would like elucidation regarding renewal deadlines. We are to bring this to your attention. rede us on the allow steps travel forward.,renewal deadlines,,
cx02430,Complaint,"Good afternoon, Over the past few days, we have observed that the plumbing blockage persists within our premises. It is not isolated to a single occurrence. As a result, our operations have come to a halt. Kindly review and advise on the next steps.",plumbing blockage,high,False
cx04245,Inquiry,would like clarification see bill This information is important for our internal Kindly advise us allow stairs travel,invoice clarification,,
cx02925,Complaint,"Hello, Recently, our team noticed that the cleaning deficiency persists within our premises. The issue seems more noticeable during peak hours. There have been delays in routine activities. We look forward to your support in resolving this.",cleaning deficiency,medium,True
cx01113,Complaint,"Good afternoon, Recently, our team noticed that the noise disturbance persists within our premises. this has caused minor inconvenience, operations are still We look forward to your support in resolving this.",noise disturbance,low,False
cx02880,Complaint,"Hello, Recently, our team noticed that the delivery delay persists within our premises. Operational efficiency has been noticeably impacted. We would appreciate your assistance in resolving this matter.",delivery delay,medium,True
cx02901,Complaint,"Hello, For some time now, it has become apparent that the maintenance backlog persists within our premises. The condition has not resolved despite initial adjustments. This has started to affect our daily workflow and coordination. We would appreciate your assistance in resolving this matter.",maintenance backlog,medium,False
cx00157,Complaint,"Good afternoon, Recently, our team noticed that the parking allocation issue persists within our premises. We are currently unable to continue normal business activities. We trust this can be addressed promptly.",parking allocation issue,high,True
cx03561,Inquiry,"Good afternoon, We would like clarification regarding internet provider policies. This information is important for our internal planning. Kindly advise us on the appropriate steps moving forward.",internet provider policies,,
cx04420,Inquiry,This info is significant for our internal planning. Kindly advise us the allow stairs forward. We would like clarification regarding service agreement We are writing to this to attention.,service agreement details,,
cx01696,Complaint,"We are writing to bring this to your attention. During our regular operations, we identified that the unauthorized entry persists within our premises. This has started to affect our daily workflow and coordination. Kindly review and advise on the next steps.",unauthorized entry,medium,False
cx00614,Complaint,"Good afternoon, For some time now, it has become apparent that the loading dock obstruction persists within our premises. This appears to be affecting multiple areas within the unit. While this has caused minor inconvenience, operations are still ongoing. We trust this can be addressed promptly.",loading dock obstruction,low,False
cx01493,Complaint,some time it has become evident that the water escape persists our premises. We would appreciate your in resolving this matter. We authorship to bring this to your attention. There have been delay in routine activities.,water leakage,medium,False
cx02468,Complaint,"Recently, our team noticed that the cleaning deficiency persists within our premises. The disruption remains limited at this stage. We trust this can be addressed promptly.",cleaning deficiency,low,False
cx02953,Complaint,"We are writing to bring this to your attention. For some time now, it has become apparent that the maintenance backlog persists within our premises. The condition has not resolved despite initial adjustments. While this has caused minor inconvenience, operations are still ongoing. We look forward to your support in resolving this.",maintenance backlog,low,True
cx01449,Complaint,"Recently, our team noticed that the hvac system malfunction prevail within our premises. We are authorship to bring this to your attention. There have been delays in routine activities. We look forward to your support in resolving this.",HVAC system malfunction,medium,False
cx00452,Complaint,"This has begin to impact our daily workflow and coordination. Hello, Recently, our team noticed that the parking allocation issue persists within our premises. We look forward to your support in resolving this. The number seems more detectable during peak hours.",parking allocation issue,medium,False
cx03412,Inquiry,Kindly advise on the appropriate steps forward. We are writing to bring this to your attention. We would like clarification renewal deadline.,renewal deadlines,,
cx03378,Inquiry,"hullo, like elucidation regarding insurance documentation. benevolent us on the let stairs traveling forward.",insurance documentation,,
cx02957,Complaint,"Hello, During our regular operations, we identified that the server room overheating persists within our premises. It is not isolated to a single occurrence. This has started to affect our daily workflow and coordination. Kindly review and advise on the next steps.",server room overheating,medium,False
cx00275,Complaint,"We appreciate your assistance in resolution this affair. This appears to be multiple areas within the unit. We hope you are well. piece this caused child inconvenience, operations are still ongoing. During our regular operations, we that the allocation number persists inside our premises.",parking allocation issue,low,False
cx01837,Complaint,"Hello, the past few days, we have detect that system malfunction persists within our premises. We would prize your assistance in resolving this The break cadaver express at this stage.",HVAC system malfunction,low,False
cx02738,Complaint,"Recently, our team noticed that the cleaning deficiency persists within our premises. The issue seems more noticeable during peak hours. While this has caused minor inconvenience, operations are still ongoing. We look forward to your support in resolving this.",cleaning deficiency,low,False
cx04780,Inquiry,"Good afternoon, We would like clarification regarding internet provider policies. Kindly advise us on the appropriate steps moving forward.",internet provider policies,,
cx02596,Complaint,"We look forward to your support in resolving this. number look more noticeable during peak hours. functional efficiency has been noticeably impacted. afternoon, During our regular operations, we identify that the noise disturbance prevail within our premises.",noise disturbance,medium,False
cx00252,Complaint,"We forward to your support in resolving this. piece this has caused minor incommodiousness, operation are still ongoing. Hello, During our habitue operations, we that the alarm fault persists within our premises. The condition has not resolved contempt initial adjustments.",fire alarm fault,low,False
cx02914,Complaint,"We trust this can be address promptly. Good afternoon, Recently, our team noticed that the delivery delay inside our premises. It is not isolated to a single This started to impact our daily workflow and coordination.",delivery delay,medium,False
cx03818,Inquiry,rede us on the appropriate steps travel forward. We would like elucidation blessing We are authorship to this attention.,renovation approval process,,
cx01915,Complaint,"Recently, our team noticed that the security concern persists within our premises. The condition has not resolved despite initial This has begin to impact daily workflow and coordination. Kindly review and advise on the next",security concern,medium,False
cx00487,Complaint,"Hello, During our regular operations, we identified that the fire alarm fault persists within our premises. It is not isolated to a single occurrence. This has severely disrupted our operational continuity. Kindly review and advise on the next steps.",fire alarm fault,high,False
cx03685,Inquiry,"Hello, We would like clarification regarding renewal deadline. us on the appropriate steps moving forward.",renewal deadlines,,
cx01381,Complaint,"Hello, For some time now, it has become apparent that the fire alarm fault persists within our premises. This has severely disrupted our operational continuity. We look forward to your support in resolving this.",fire alarm fault,high,True
cx00507,Complaint,"This has started to affect our daily workflow and coordination. We would appreciate your assistance in resolution this matter. This appears be affecting multiple areas within the unit. For some time now, it has become apparent that the delivery delay within our premise. We are writing to bring to your attention.",delivery delay,medium,False
cx01955,Complaint,"Good afternoon, For some time now, it has become apparent that the staff conduct issue persists within our premises. This appears to be affecting multiple areas within the unit. The disruption remains limited at this stage. We would appreciate your assistance in resolving this matter.",staff conduct issue,low,False
cx04467,Inquiry,would like clarification see use rule. us on the allow stairs,storage usage rules,,
cx02482,Complaint,"Recently, our team noticed that the loading dock obstruction persists within our premises. It is not isolated to a single occurrence. This has started to affect our daily workflow and coordination. We would appreciate your assistance in resolving this matter.",loading dock obstruction,medium,False
cx02266,Complaint,"During our habitue operations, we identified that the system malfunction persists within our premise. The has been manageable so far. We trust this can be addressed promptly.",HVAC system malfunction,low,False
cx00602,Complaint,"During our regular operations, we that the H2O leakage persists within our premises. It is not isolated to a single occurrence. piece this has caused minor incommodiousness, operations are still ongoing. We trust be addressed promptly. We are authorship to bring this to your attention.",water leakage,low,False
cx03045,Inquiry,"charitable rede us on allow steps moving forward. Hello, We clarification usefulness activation process. This info is important intragroup preparation.",utility activation process,,
cx03204,Inquiry,information important for our internal planning. We like regarding inspection timeline. Kindly advise on the appropriate stairs moving forward. We are authorship to bring this to attention.,inspection timeline,,
cx02670,Complaint,"We hope you are doing well. Recently, our team noticed that the security concern persists within our premises. The disruption remains limited at this stage. We look forward to your support in resolving this.",security concern,low,True
cx01431,Complaint,"We hope you are doing well. During our regular operations, we identified that the hvac system malfunction persists within our premises. The disruption remains limited at this stage. We look forward to your support in resolving this.",HVAC system malfunction,low,False
cx04934,Inquiry,"Hello, would regarding charitable rede us on the let steps forward.",compliance procedures,,
cx01354,Complaint,"Hello, Recently, our team noticed that the loading dock obstruction persists within our premises. We are currently unable to continue normal business activities. We would appreciate your assistance in resolving this matter.",loading dock obstruction,high,False
cx00827,Complaint,"Over the past few days, we have observed that the hvac scheme malfunction prevail within our premises. This started to affect our daily workflow and coordination. It is not isolate to a single occurrence. We hope you are doing well. Kindly and advise on the next steps.",HVAC system malfunction,medium,False
cx02704,Complaint,"Good afternoon, Over the past few days, we have observed that the billing discrepancy persists within our premises. The condition has not resolved despite initial adjustments. As a result, our operations have come to a halt. We would appreciate your assistance in resolving this matter.",billing discrepancy,high,True
cx01908,Complaint,"During our regular operations, we identified that the unauthorized entry persists within our premises. Operational efficiency has been noticeably impacted. We look forward to your support in resolving this.",unauthorized entry,medium,True
cx01636,Complaint,"Good afternoon, During our regular operations, we identified that the water leakage persists within our premises. This appears to be affecting multiple areas within the unit. While this has caused minor inconvenience, operations are still ongoing. We look forward to your support in resolving this.",water leakage,low,True
cx00079,Complaint,"this has caused minor inconvenience, operations are still would prize your assistance in resolution this matter. For some time now, it has become apparent the persists inside our premise.",noise disturbance,low,False
cx00145,Complaint,"For some time now, it has become apparent that the lighting failure persists within our premises. The impact has been manageable so far. We look forward to your support in resolving this.",lighting failure,low,False
cx01473,Complaint,"During our regular operations, we identified that the loading dock obstruction persists within our premises. This appears to be affecting multiple areas within the unit. We are currently unable to continue normal business activities. We trust this can be addressed promptly.",loading dock obstruction,high,False
cx01392,Complaint,"We hope you are doing well. For some time now, it has become apparent that the security concern persists within our premises. The condition has not resolved despite initial adjustments. This has severely disrupted our operational continuity. We would appreciate your assistance in resolving this matter.",security concern,high,True
cx01712,Complaint,"Recently, our team noticed that the access control malfunction persists within our premises. The issue seems more noticeable during peak hours. Operational efficiency has been noticeably impacted. Kindly review and advise on the next steps.",access control malfunction,medium,True
cx02855,Complaint,"have delays in routine activities. We look forward to your support in resolving this. It is not isolated to a single occurrence. Good afternoon, During our regular operations, we identify that the cleaning lack persists within our premises.",cleaning deficiency,medium,False
cx03517,Inquiry,This is for our intragroup planning. We clarification regarding payment methods. Kindly advise us on the allow steps travel forward.,accepted payment methods,,
cx02417,Complaint,"This has to affect our daily workflow and coordination. We writing to bring this to attention. Kindly review and rede on the next stairs. Recently, our team noticed that elevator outage persists within our premises.",elevator outage,medium,False
cx03772,Inquiry,"Kindly advise us on the appropriate steps moving forward. This information is important for our internal planning. hullo, We would like clarification renovation approval process.",renovation approval process,,
cx04547,Inquiry,"advise us let steps moving forward. Hello, We would like elucidation see visitor access protocol. This significant for our intragroup preparation.",visitor access protocol,,
cx04432,Inquiry,"Kindly advise us on the appropriate steps moving forward. Good afternoon, We would like elucidation regarding reporting restriction. This info is important for our intragroup planning.",coverage limitations,,
cx01210,Complaint,"We are writing to bring this to your attention. For some time now, it has become apparent that the billing discrepancy persists within our premises. The condition has not resolved despite initial adjustments. Operational efficiency has been noticeably impacted. We look forward to your support in resolving this.",billing discrepancy,medium,False
cx02222,Complaint,"For some time now, it has become apparent that entree control malfunction persists inside our premise. This has started to affect day-to-day and coordination. hope you doing well. We forward to your support in resolving The status has decide despite initial adjustments.",access control malfunction,medium,False
cx04420,Inquiry,rede us on the stairs travel forward. We are writing to transport this to your attention. We would clarification see agreement item. This important for internal preparation.,service agreement details,,
cx00941,Complaint,We look forward to support in resolution this. We hope are doing well. Over the past few we have observed that the fire alarm fault persists within our This has started to affect our daily workflow and coordination.,fire alarm fault,medium,True
cx04923,Inquiry,We would like clarification regarding inspection timeline. Kindly advise us on the appropriate steps moving forward.,inspection timeline,,
cx00166,Complaint,"Hello, Recently, our team noticed that the unauthorized entry persists within our premises. This appears to be affecting multiple areas within the unit. Operational efficiency has been noticeably impacted. We look forward to your support in resolving this.",unauthorized entry,medium,False
cx00673,Complaint,"While this has caused minor inconvenience, operation are still ongoing. It is not isolated to a single occurrence. Over the past days, we have observed that the elevator outage persists within our premises. We would appreciate your assistance in resolving this matter. We hope you are doing well.",elevator outage,low,False
cx02459,Complaint,"This look to be affecting multiple within the unit. Operational efficiency has been noticeably We would appreciate your assistance in resolving matter. Hello, Recently, our noticed that the plumbing blockage persists within our premises.",plumbing blockage,medium,False
cx03045,Inquiry,"hullo, We would elucidation usefulness activation process. charitable rede us on the appropriate steps moving forward. This information is important our planning.",utility activation process,,
cx03225,Inquiry,"Good afternoon, We would like clarification see review timeline. This information is important for our intragroup planning. Kindly advise us on the appropriate steps moving",inspection timeline,,
cx03744,Inquiry,"afternoon, We would like clarification regarding signage approval This information is important for our internal preparation. Kindly advise us on the appropriate steps forward.",signage approval guidelines,,
cx02695,Complaint,"We are writing to bring this to your attention. Over the past few days, we have observed that the lighting failure persists within our premises. This appears to be affecting multiple areas within the unit. While this has caused minor inconvenience, operations are still ongoing. We would appreciate your assistance in resolving this matter.",lighting failure,low,False
cx02090,Complaint,"Hello, Over the past few days, we have observed that the delivery delay persists within our premises. This appears to be affecting multiple areas within the unit. The impact has been manageable so far. Kindly review and advise on the next steps.",delivery delay,low,False
cx01434,Complaint,"Hello, During our regular operations, we identified that the billing discrepancy persists within our premises. The issue seems more noticeable during peak hours. This has severely disrupted our operational continuity. We trust this can be addressed promptly.",billing discrepancy,high,True
cx00916,Complaint,"We hope you are doing well. For some time now, it has become apparent that the delivery hold persists within our premises. We look forward to your support in resolving this. There have been delays in routine activities. It is not isolated to a single occurrence.",delivery delay,medium,False
cx03146,Inquiry,charitable rede on appropriate forward. We would like clarification see internet supplier policy. We writing to bring this to your attention. This is significant for our internal readying.,internet provider policies,,
cx01410,Complaint,"We look forward to your support in resolving this. While has minor inconvenience, operations are still ongoing. For some time now, it has become apparent that the cleansing prevail within our premises.",cleaning deficiency,low,False
cx01598,Complaint,"As a result, our operations have come to a halt. Good afternoon, Recently, our team noticed that the loading dock obstruction within our premises. We trust this can be addressed promptly.",loading dock obstruction,high,False
cx02951,Complaint,"It is not isolated to a single occurrence. Kindly review and advise on the next steps. Hello, For time now, it has become that the plumbing blockage prevail within our premise. We are currently unable to continue normal business activities.",plumbing blockage,high,False
cx01963,Complaint,"We are writing to bring this to your attending. The condition has not resolved despite initial adjustments. During our regular operations, we identify that the cleaning lack persists within our premise. Kindly reappraisal and advise on the next steps. This has begin to affect our workflow and coordination.",cleaning deficiency,medium,False
cx02096,Complaint,"Hello, During our habitue operations, we identify that the light failure persists within While this has caused child operation are ongoing. We would appreciate your assistance in resolving matter.",lighting failure,low,False
cx02751,Complaint,"We are writing to bring this to your attention. Recently, our team noticed that the loading dock obstruction persists within our premises. The issue seems more noticeable during peak hours. Operational efficiency has been noticeably impacted. We look forward to your support in resolving this.",loading dock obstruction,medium,False
cx03665,Inquiry,We like clarification regarding lease renewal footing. Kindly rede on the appropriate stairs moving forward. We are writing bring your attention.,lease renewal terms,,
cx01960,Complaint,"We hope you are doing well. Recently, our team noticed that the access control malfunction persists within our premises. The issue seems more noticeable during peak hours. Operational efficiency has been noticeably impacted. We trust this can be addressed promptly.",access control malfunction,medium,True
cx01641,Complaint,For some time it has become evident the lighting failure prevail within our premise. There have been delays in routine activity. We look forward your support in resolving this.,lighting failure,medium,False
cx02206,Complaint,"There have been delays in routine activities. Kindly review and rede on the next stairs. Good afternoon, Over the past few days, we have observed that the powerfulness instability prevail our premise.",power instability,medium,False
cx04725,Inquiry,charitable us on the appropriate stairs moving We would like clarification see restriction. We hope you are make well.,coverage limitations,,
cx00985,Complaint,"We are writing to bring this to your attention. Over the past few days, we have observed that the staff conduct issue persists within our premises. This appears to be affecting multiple areas within the unit. This has severely disrupted our operational continuity. We trust this can be addressed promptly.",staff conduct issue,high,False
cx03829,Inquiry,would like elucidation regarding coverage limitations. rede us on the appropriate steps forward.,coverage limitations,,
cx01375,Complaint,"We are writing to bring this to your attention. Recently, our team noticed that the hvac system malfunction persists within our premises. It is not isolated to a single occurrence. This has severely disrupted our operational continuity. We look forward to your support in resolving this.",HVAC system malfunction,high,False
cx04900,Inquiry,"afternoon, like see unit enlargement info is significant for our intragroup planning. Kindly advise us on the appropriate steps moving forward.",unit expansion options,,
cx03204,Inquiry,This is important for our internal preparation. We would regarding inspection timeline. We are authorship to bring this to your attention. Kindly us on the appropriate steps travel forward.,inspection timeline,,
cx03941,Inquiry,We clarification regarding compliance us on the appropriate steps travel forward.,compliance procedures,,
cx04753,Inquiry,Kindly advise us on the appropriate steps travel forward. We like clarification regarding accepted payment methods. We hope you are doing well.,accepted payment methods,,
cx03870,Inquiry,This information is important our planning. We would like elucidation regarding pass issuance. rede us on the appropriate steps are authorship to convey this to your attending.,visitor pass issuance,,
